8,6,16,0.7962096043491391,1
11,0,23,7.4,1
6,0,28,8.4,1
5,0,29,8.6,1
4,3,29,1.5697386679000926,1
3,0,31,9.0,1
26,0,0,4.4,1
26,2,0,0.9476923076923077,1
25,5,0,0.7312440645773979,1
17,4,6,0.9614973262032083,1
20,4,8,0.8256048387096773,1
21,6,12,0.7066052227342551,1
26,0,0,4.4,1
18,0,-1,0.2775920974450386,1
18,0,-3,0.2775920974450386,1
14,1,-5,0.23369233895549685,1
11,0,-5,0.1981707317073171,1
11,0,-8,0.1981707317073171,1
11,0,-11,0.08765243902439025,1
6,1,-11,0.014799154334038054,1
4,0,-11,0.014698324596566966,1
2,0,-11,0.011425097698653932,1
19,6,6,0.7913961038961039,1
4,0,32,8.8,1
4,0,32,8.8,1
1,8,32,0.4938375350140056,1
6,2,20,2.2183574879227055,1
1,0,29,9.400000000000002,1
1,1,29,4.23921568627451,1
2,0,30,9.200000000000001,1
23,5,0,0.4846743295019157,1
26,2,0,0.9476923076923077,1
18,3,8,0.9159425133689838,1
8,9,14,0.39534883720930225,1
17,0,2,0.1401267911125556,1
17,0,1,0.04360828532339156,1
26,1,0,2.432692307692308,1
17,0,9,6.199999999999998,1
14,4,10,0.7539280634017478,1
6,5,18,1.7165861513687601,1
17,0,3,0.057778691120309145,1
15,0,7,0.24351526237489987,1
12,6,7,0.05397252760325347,1
9,2,14,0.011345209011163513,1
17,0,3,0.1560982441227516,1
14,2,6,0.03160291021072005,1
7,19,6,0.0003839242051435319,1
4,27,6,0.004458464680363709,1
1,0,29,0.46284085504356626,1
17,0,0,0.13028322440087142,1
17,3,0,0.1443223443223443,1
17,3,3,0.061392633614855856,1
16,0,7,0.028210151670304353,1
17,0,0,0.014146915780902703,1
17,0,0,0.042440747342708106,1
13,0,7,0.13453812215478542,1
13,3,7,0.010012282664501444,1
16,0,10,0.13329148357396942,1
17,0,0,0.13028322440087142,1
14,0,6,0.16018544578916102,1
17,3,0,0.044936436112906694,1
17,4,0,0.07943535837273974,1
11,16,0,0.003552287803680877,1
8,21,0,0.0017023666190908485,1
5,26,0,0.0065794839562164096,1
17,4,0,0.022265971665086138,1
18,0,0,0.0490470900894504,1
16,7,0,0.020632327004876015,1
23,0,8,0.1826864917865353,1
23,2,8,0.107699903560865,1
17,0,0,0.012440191387559809,1
15,0,2,0.039382239382239385,1
18,2,0,0.03918783422459893,1
17,0,0,0.03827751196172249,1
14,0,5,0.212203302373581,1
14,0,7,0.06922034816771659,1
17,5,0,0.003972498090145149,1
22,2,5,0.0962962962962963,1
18,3,0,0.04500891265597148,1
16,0,5,0.07439613526570048,1
17,6,0,0.05561497326203209,1
18,3,0,0.1437908496732026,1
15,12,0,0.03991491491491492,1
17,0,0,0.12030075187969924,1
14,9,0,0.04142247510668563,1
11,12,0,0.0014120667522464698,1
18,3,0,0.014483065953654188,1
17,0,0,0.012440191387559809,1
17,4,0,0.0054621848739495795,1
18,2,0,0.03918783422459893,1
18,2,0,0.12522281639928698,1

17,0,0,0.12030075187969924,1
17,0,0,0.03827751196172249,1

18,2,0,0.012558219768845955,1
17,0,0,0.03827751196172249,1
18,2,0,0.012558219768845955,1
18,3,0,0.1437908496732026,1
17,0,0,0.03827751196172249,1
18,2,0,0.012558219768845955,1
18,3,0,0.1437908496732026,1
18,3,0,0.04500891265597148,1
17,2,0,0.12044817927170869,1
14,11,0,0.004271941114046377,1
17,0,0,0.012440191387559809,1
17,5,0,0.05627705627705628,1
18,0,0,0.04419191919191919,1
16,8,0,0.012190963341858483,1
17,5,0,0.07878787878787878,1
17,0,0,0.03827751196172249,1
15,0,5,0.09558933933933934,1
18,2,0,0.12522281639928698,1
15,2,5,0.06628480581421757,1
18,2,0,0.12522281639928698,1
17,0,0,0.03827751196172249,1
15,0,5,0.24436936936936937,1
18,3,0,0.1437908496732026,1
17,4,0,0.06294881588999236,1
14,11,0,0.00535482851272325,1
25,1,8,0.02546296296296296,1
26,4,9,0.011199095022624435,1
26,0,27,0.13159879336349922,1
23,7,27,0.007842883069743324,1
